     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.3157430353E-02    0.7856571906E-02    0.6782394813E-02
    0.3000000000E+01    0.9247565024E-02    0.2255116192E-01    0.1959324281E-01
    0.5000000000E+01    0.1506002552E-01    0.3601848885E-01    0.3149470835E-01
    0.7000000000E+01    0.2061845018E-01    0.4839538162E-01    0.4258682545E-01
    0.9000000000E+01    0.2594377765E-01    0.5979930739E-01    0.5295525872E-01
    0.1100000000E+02    0.3105462488E-01    0.7033167185E-01    0.6267380687E-01
    0.1300000000E+02    0.3596760318E-01    0.8008046613E-01    0.7180639936E-01
    0.1500000000E+02    0.4069758379E-01    0.8912240668E-01    0.8040870211E-01
    0.1700000000E+02    0.4525792222E-01    0.9752467810E-01    0.8852941881E-01
    0.1900000000E+02    0.4966064865E-01    0.1053463625E+00    0.9621135323E-01
    0.2100000000E+02    0.5391663018E-01    0.1126396192E+00    0.1034922822E+00
    0.2300000000E+02    0.5803570971E-01    0.1194506646E+00    0.1104056778E+00
    0.2500000000E+02    0.6202682532E-01    0.1258205897E+00    0.1169813078E+00
    0.2700000000E+02    0.6589811320E-01    0.1317860475E+00    0.1232457382E+00
    0.2900000000E+02    0.6965699686E-01    0.1373798320E+00    0.1292227559E+00
    0.3100000000E+02    0.7331026452E-01    0.1426313696E+00    0.1349337261E+00
    0.3300000000E+02    0.7686413665E-01    0.1475671369E+00    0.1403978948E+00
    0.3500000000E+02    0.8032432498E-01    0.1522110186E+00    0.1456326483E+00
    0.3700000000E+02    0.8369608426E-01    0.1565846144E+00    0.1506537342E+00
    0.3900000000E+02    0.8698425785E-01    0.1607075032E+00    0.1554754517E+00
    0.4100000000E+02    0.9019331777E-01    0.1645974719E+00    0.1601108165E+00
    0.4300000000E+02    0.9332740034E-01    0.1682707142E+00    0.1645717027E+00
    0.4500000000E+02    0.9639033754E-01    0.1717420025E+00    0.1688689669E+00
    0.4700000000E+02    0.9938568510E-01    0.1750248397E+00    0.1730125559E+00
    0.4900000000E+02    0.1023167473E+00    0.1781315905E+00    0.1770116010E+00
    0.1000000000E+02    0.2852492941E-01    0.6516864818E-01    0.5789156202E-01
    0.3000000000E+02    0.7149643134E-01    0.1400466622E+00    0.1321102476E+00
    0.5000000000E+02    0.1037591408E+00    0.1796225153E+00    0.1789595710E+00
    0.7000000000E+02    0.1298763436E+00    0.2025052460E+00    0.2120504428E+00
    0.9000000000E+02    0.1520427576E+00    0.2163577735E+00    0.2371326478E+00
    0.1100000000E+03    0.1714589953E+00    0.2248748946E+00    0.2570818983E+00
    0.1300000000E+03    0.1888446826E+00    0.2300386485E+00    0.2735091883E+00
    0.1500000000E+03    0.2046617381E+00    0.2329976969E+00    0.2873939702E+00
    0.1700000000E+03    0.2192229520E+00    0.2344578968E+00    0.2993698011E+00
    0.1900000000E+03    0.2327494541E+00    0.2348733624E+00    0.3098669039E+00
    0.2100000000E+03    0.2454032331E+00    0.2345471934E+00    0.3191890868E+00
    0.2300000000E+03    0.2573065621E+00    0.2336878541E+00    0.3275579079E+00
    0.2500000000E+03    0.2685541339E+00    0.2324423167E+00    0.3351393548E+00
    0.2700000000E+03    0.2792209330E+00    0.2309163593E+00    0.3420606588E+00
    0.2900000000E+03    0.2893675098E+00    0.2291874362E+00    0.3484212786E+00
    0.3100000000E+03    0.2990436114E+00    0.2273130865E+00    0.3543002992E+00
    0.3300000000E+03    0.3082907439E+00    0.2253365710E+00    0.3597615511E+00
    0.3500000000E+03    0.3171440190E+00    0.2232907381E+00    0.3648572359E+00
    0.3700000000E+03    0.3256335093E+00    0.2212007290E+00    0.3696305476E+00
    0.3900000000E+03    0.3337852610E+00    0.2190859046E+00    0.3741176032E+00
    0.4100000000E+03    0.3416220611E+00    0.2169612398E+00    0.3783488875E+00
    0.4300000000E+03    0.3491640272E+00    0.2148383472E+00    0.3823503513E+00
    0.4500000000E+03    0.3564290665E+00    0.2127262384E+00    0.3861442572E+00
    0.4700000000E+03    0.3634332374E+00    0.2106318972E+00    0.3897498382E+00
    0.4900000000E+03    0.3701910365E+00    0.2085607147E+00    0.3931838180E+00
    0.1000000000E+03    0.1620418171E+00    0.2211330698E+00    0.2476284843E+00
    0.3000000000E+03    0.2942616072E+00    0.2282654534E+00    0.3514166903E+00
    0.5000000000E+03    0.3734817075E+00    0.2075351412E+00    0.3948411008E+00
    0.7000000000E+03    0.4290290532E+00    0.1888150644E+00    0.4217281714E+00
    0.9000000000E+03    0.4699834191E+00    0.1736278649E+00    0.4409324036E+00
    0.1100000000E+04    0.5010948173E+00    0.1613850949E+00    0.4557214014E+00
    0.1300000000E+04    0.5252814094E+00    0.1513989934E+00    0.4676560064E+00
    0.1500000000E+04    0.5444570696E+00    0.1431252871E+00    0.4776009680E+00
    0.1700000000E+04    0.5599235454E+00    0.1361620755E+00    0.4860843068E+00
    0.1900000000E+04    0.5725897502E+00    0.1302159597E+00    0.4934514588E+00
    0.2100000000E+04    0.5831042875E+00    0.1250714631E+00    0.4999403785E+00
    0.2300000000E+04    0.5919390126E+00    0.1205684065E+00    0.5057216916E+00
    0.2500000000E+04    0.5994432509E+00    0.1165860175E+00    0.5109217399E+00
    0.2700000000E+04    0.6058797860E+00    0.1130319014E+00    0.5156365697E+00
    0.2900000000E+04    0.6114492223E+00    0.1098343669E+00    0.5199408193E+00
    0.3100000000E+04    0.6163067790E+00    0.1069370335E+00    0.5238935820E+00
    0.3300000000E+04    0.6205740585E+00    0.1042950007E+00    0.5275423990E+00
    0.3500000000E+04    0.6243474232E+00    0.1018720886E+00    0.5309260532E+00
    0.3700000000E+04    0.6277040446E+00    0.9963882602E-01    0.5340765716E+00
    0.3900000000E+04    0.6307063308E+00    0.9757096381E-01    0.5370206889E+00
    0.4100000000E+04    0.6334052078E+00    0.9564836336E-01    0.5397809374E+00
    0.4300000000E+04    0.6358425813E+00    0.9385415521E-01    0.5423764725E+00
    0.4500000000E+04    0.6380532031E+00    0.9217409544E-01    0.5448237057E+00
    0.4700000000E+04    0.6400661009E+00    0.9059606792E-01    0.5471367971E+00
    0.4900000000E+04    0.6419056854E+00    0.8910969567E-01    0.5493280432E+00
    0.1000000000E+04    0.4865571133E+00    0.1671841604E+00    0.4487582385E+00
    0.3000000000E+04    0.6139587093E+00    0.1083512137E+00    0.5219579318E+00
    0.5000000000E+04    0.6427670674E+00    0.8839803626E-01    0.5503813845E+00
    0.7000000000E+04    0.6545531354E+00    0.7733799121E-01    0.5670652709E+00
    0.9000000000E+04    0.6608125366E+00    0.6994755529E-01    0.5784774874E+00
    0.1100000000E+05    0.6646550637E+00    0.6451287019E-01    0.5869585277E+00
    0.1300000000E+05    0.6672406169E+00    0.6027698013E-01    0.5936013289E+00
    0.1500000000E+05    0.6690938215E+00    0.5684351345E-01    0.5989974856E+00
    0.1700000000E+05    0.6704847180E+00    0.5398069737E-01    0.6035001680E+00
    0.1900000000E+05    0.6715658448E+00    0.5154209121E-01    0.6073355415E+00
    0.2100000000E+05    0.6724296270E+00    0.4942969840E-01    0.6106563179E+00
    0.2300000000E+05    0.6731352220E+00    0.4757496573E-01    0.6135699793E+00
    0.2500000000E+05    0.6737221991E+00    0.4592821220E-01    0.6161547447E+00
    0.2700000000E+05    0.6742180004E+00    0.4445238041E-01    0.6184691251E+00
    0.2900000000E+05    0.6746422415E+00    0.4311915782E-01    0.6205579110E+00
    0.3100000000E+05    0.6750093078E+00    0.4190646976E-01    0.6224560692E+00
    0.3300000000E+05    0.6753299835E+00    0.4079680320E-01    0.6241913631E+00
    0.3500000000E+05    0.6756125100E+00    0.3977605303E-01    0.6257861637E+00
    0.3700000000E+05    0.6758632909E+00    0.3883270796E-01    0.6272587315E+00
    0.3900000000E+05    0.6760873768E+00    0.3795726334E-01    0.6286241441E+00
    0.4100000000E+05    0.6762888032E+00    0.3714178957E-01    0.6298949783E+00
    0.4300000000E+05    0.6764708336E+00    0.3637960932E-01    0.6310818224E+00
    0.4500000000E+05    0.6766361345E+00    0.3566505249E-01    0.6321936642E+00
    0.4700000000E+05    0.6767869063E+00    0.3499326765E-01    0.6332381907E+00
    0.4900000000E+05    0.6769249804E+00    0.3436007505E-01    0.6342220220E+00
    0.1000000000E+05    0.6629408796E+00    0.6704525975E-01    0.5829994211E+00
    0.3000000000E+05    0.6748321776E+00    0.4249893292E-01    0.6215289389E+00
    0.5000000000E+05    0.6769897459E+00    0.3405679932E-01    0.6346929998E+00
    0.7000000000E+05    0.6778877057E+00    0.2934650160E-01    0.6419870093E+00
    0.9000000000E+05    0.6783794853E+00    0.2622222160E-01    0.6468021889E+00
    0.1100000000E+06    0.6786898427E+00    0.2394960597E-01    0.6502927755E+00
    0.1300000000E+06    0.6789035703E+00    0.2219794629E-01    0.6529761566E+00
    0.1500000000E+06    0.6790597479E+00    0.2079290834E-01    0.6551240544E+00
    0.1700000000E+06    0.6791788845E+00    0.1963253575E-01    0.6568948947E+00
    0.1900000000E+06    0.6792727776E+00    0.1865261360E-01    0.6583882036E+00
    0.2100000000E+06    0.6793486939E+00    0.1781037845E-01    0.6596701161E+00
    0.2300000000E+06    0.6794113545E+00    0.1707608441E-01    0.6607865495E+00
    0.2500000000E+06    0.6794639595E+00    0.1642830331E-01    0.6617705273E+00
    0.2700000000E+06    0.6795087551E+00    0.1585114820E-01    0.6626464979E+00
    0.2900000000E+06    0.6795473644E+00    0.1533255325E-01    0.6634330058E+00
    0.3100000000E+06    0.6795809897E+00    0.1486316527E-01    0.6641444097E+00
    0.3300000000E+06    0.6796105401E+00    0.1443560503E-01    0.6647920260E+00
    0.3500000000E+06    0.6796367165E+00    0.1404396087E-01    0.6653849122E+00
    0.3700000000E+06    0.6796600673E+00    0.1368343271E-01    0.6659304159E+00
    0.3900000000E+06    0.6796810282E+00    0.1335007641E-01    0.6664345701E+00
    0.4100000000E+06    0.6796999496E+00    0.1304061659E-01    0.6669023808E+00
    0.4300000000E+06    0.6797171164E+00    0.1275230726E-01    0.6673380423E+00
    0.4500000000E+06    0.6797327629E+00    0.1248282639E-01    0.6677450988E+00
    0.4700000000E+06    0.6797470832E+00    0.1223019514E-01    0.6681265692E+00
    0.4900000000E+06    0.6797602399E+00    0.1199271513E-01    0.6684850428E+00
    0.1000000000E+06    0.6785504267E+00    0.2500538328E-01    0.6486724473E+00
    0.3000000000E+06    0.6795647375E+00    0.1509220903E-01    0.6637973277E+00
    0.5000000000E+06    0.6797664255E+00    0.1187919046E-01    0.6686563665E+00
    0.7000000000E+06    0.6798532141E+00    0.1013422194E-01    0.6712864634E+00
    0.9000000000E+06    0.6799016770E+00    0.8995620200E-02    0.6729993003E+00
    0.1100000000E+07    0.6799326780E+00    0.8176735386E-02    0.6742295683E+00
    0.1300000000E+07    0.6799542495E+00    0.7550882009E-02    0.6751689294E+00
    0.1500000000E+07    0.6799701465E+00    0.7052190435E-02    0.6759168727E+00
    0.1700000000E+07    0.6799823605E+00    0.6642547425E-02    0.6765308917E+00
    0.1900000000E+07    0.6799920471E+00    0.6298154414E-02    0.6770468503E+00
    0.2100000000E+07    0.6799999231E+00    0.6003276013E-02    0.6774884422E+00
    0.2300000000E+07    0.6800064569E+00    0.5747033118E-02    0.6778720372E+00
    0.2500000000E+07    0.6800119678E+00    0.5521629665E-02    0.6782093593E+00
    0.2700000000E+07    0.6800166810E+00    0.5321312037E-02    0.6785090562E+00
    0.2900000000E+07    0.6800207597E+00    0.5141728158E-02    0.6787776666E+00
    0.3100000000E+07    0.6800243255E+00    0.4979516565E-02    0.6790202385E+00
    0.3300000000E+07    0.6800274705E+00    0.4832033854E-02    0.6792407403E+00
    0.3500000000E+07    0.6800302660E+00    0.4697168576E-02    0.6794423406E+00
    0.3700000000E+07    0.6800327680E+00    0.4573210914E-02    0.6796276047E+00
    0.3900000000E+07    0.6800350210E+00    0.4458759412E-02    0.6797986346E+00
    0.4100000000E+07    0.6800370609E+00    0.4352652886E-02    0.6799571715E+00
    0.4300000000E+07    0.6800389170E+00    0.4253919875E-02    0.6801046718E+00
    0.4500000000E+07    0.6800406136E+00    0.4161740516E-02    0.6802423643E+00
    0.4700000000E+07    0.6800421706E+00    0.4075417392E-02    0.6803712941E+00
    0.4900000000E+07    0.6800436049E+00    0.3994352950E-02    0.6804923566E+00
    0.1000000000E+07    0.6799187078E+00    0.8556187482E-02    0.6736596576E+00
    0.3000000000E+07    0.6800226004E+00    0.5058630356E-02    0.6789019378E+00
    0.5000000000E+07    0.6800442805E+00    0.3955628877E-02    0.6805501830E+00
    0.7000000000E+07    0.6800538666E+00    0.3362664492E-02    0.6814352907E+00
    0.9000000000E+07    0.6800593333E+00    0.2978018774E-02    0.6820090811E+00
    0.1100000000E+08    0.6800628931E+00    0.2702476536E-02    0.6824199418E+00
    0.1300000000E+08    0.6800654094E+00    0.2492500177E-02    0.6827329386E+00
    0.1500000000E+08    0.6800672902E+00    0.2325565729E-02    0.6829817147E+00
    0.1700000000E+08    0.6800687542E+00    0.2188689959E-02    0.6831856551E+00
    0.1900000000E+08    0.6800699293E+00    0.2073790396E-02    0.6833568234E+00
    0.2100000000E+08    0.6800708956E+00    0.1975536245E-02    0.6835031741E+00
