     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2101795170E-02    0.1100544838E-01    0.3395126900E-02
    0.3000000000E+01    0.6138612780E-02    0.3162610453E-01    0.9829863563E-02
    0.5000000000E+01    0.9971584046E-02    0.5057258322E-01    0.1583437365E-01
    0.7000000000E+01    0.1362032664E-01    0.6803242106E-01    0.2145452690E-01
    0.9000000000E+01    0.1710192251E-01    0.8416641918E-01    0.2672976677E-01
    0.1100000000E+02    0.2043132014E-01    0.9911322372E-01    0.3169420583E-01
    0.1300000000E+02    0.2362166213E-01    0.1129929979E+00    0.3637750379E-01
    0.1500000000E+02    0.2668455381E-01    0.1259103889E+00    0.4080557684E-01
    0.1700000000E+02    0.2963028502E-01    0.1379569424E+00    0.4500117516E-01
    0.1900000000E+02    0.3246801423E-01    0.1492130810E+00    0.4898435621E-01
    0.2100000000E+02    0.3520592246E-01    0.1597497355E+00    0.5277287529E-01
    0.2300000000E+02    0.3785134241E-01    0.1696296980E+00    0.5638250976E-01
    0.2500000000E+02    0.4041086761E-01    0.1789087510E+00    0.5982732966E-01
    0.2700000000E+02    0.4289044495E-01    0.1876366133E+00    0.6311992497E-01
    0.2900000000E+02    0.4529545348E-01    0.1958577380E+00    0.6627159724E-01
    0.3100000000E+02    0.4763077198E-01    0.2036119879E+00    0.6929252211E-01
    0.3300000000E+02    0.4990083688E-01    0.2109352092E+00    0.7219188769E-01
    0.3500000000E+02    0.5210969236E-01    0.2178597227E+00    0.7497801294E-01
    0.3700000000E+02    0.5426103363E-01    0.2244147436E+00    0.7765844925E-01
    0.3900000000E+02    0.5635824465E-01    0.2306267440E+00    0.8024006812E-01
    0.4100000000E+02    0.5840443086E-01    0.2365197652E+00    0.8272913693E-01
    0.4300000000E+02    0.6040244800E-01    0.2421156887E+00    0.8513138481E-01
    0.4500000000E+02    0.6235492723E-01    0.2474344720E+00    0.8745205994E-01
    0.4700000000E+02    0.6426429735E-01    0.2524943539E+00    0.8969597972E-01
    0.4900000000E+02    0.6613280434E-01    0.2573120347E+00    0.9186757468E-01
    0.1000000000E+02    0.1878478577E-01    0.9178031505E-01    0.2924888734E-01
    0.3000000000E+02    0.4647153696E-01    0.1997908939E+00    0.6779780717E-01
    0.5000000000E+02    0.6705239034E-01    0.2596348869E+00    0.9292753872E-01
    0.7000000000E+02    0.8373087213E-01    0.2964948697E+00    0.1111686886E+00
    0.9000000000E+02    0.9796888252E-01    0.3207282525E+00    0.1253338114E+00
    0.1100000000E+03    0.1105418420E+00    0.3373468822E+00    0.1368502090E+00
    0.1300000000E+03    0.1219055716E+00    0.3490580975E+00    0.1465269668E+00
    0.1500000000E+03    0.1323488610E+00    0.3574459328E+00    0.1548609599E+00
    0.1700000000E+03    0.1420654218E+00    0.3634951978E+00    0.1621764406E+00
    0.1900000000E+03    0.1511911623E+00    0.3678481103E+00    0.1686953518E+00
    0.2100000000E+03    0.1598249611E+00    0.3709399438E+00    0.1745755663E+00
    0.2300000000E+03    0.1680409420E+00    0.3730752407E+00    0.1799329973E+00
    0.2500000000E+03    0.1758960840E+00    0.3744728297E+00    0.1848550386E+00
    0.2700000000E+03    0.1834351328E+00    0.3752935492E+00    0.1894090834E+00
    0.2900000000E+03    0.1906938799E+00    0.3756579373E+00    0.1936481177E+00
    0.3100000000E+03    0.1977014172E+00    0.3756578664E+00    0.1976145072E+00
    0.3300000000E+03    0.2044817266E+00    0.3753644017E+00    0.2013426289E+00
    0.3500000000E+03    0.2110548270E+00    0.3748332327E+00    0.2048607423E+00
    0.3700000000E+03    0.2174376169E+00    0.3741085047E+00    0.2081923487E+00
    0.3900000000E+03    0.2236445053E+00    0.3732255729E+00    0.2113571952E+00
    0.4100000000E+03    0.2296878912E+00    0.3722130121E+00    0.2143720299E+00
    0.4300000000E+03    0.2355785336E+00    0.3710941079E+00    0.2172511769E+00
    0.4500000000E+03    0.2413258397E+00    0.3698879757E+00    0.2200069810E+00
    0.4700000000E+03    0.2469380927E+00    0.3686104119E+00    0.2226501560E+00
    0.4900000000E+03    0.2524226343E+00    0.3672745484E+00    0.2251900588E+00
    0.1000000000E+03    0.1044298733E+00    0.3297847776E+00    0.1313628225E+00
    0.3000000000E+03    0.1942274463E+00    0.3756986030E+00    0.1956630822E+00
    0.5000000000E+03    0.2551190866E+00    0.3665882567E+00    0.2264238913E+00
    0.7000000000E+03    0.3036235939E+00    0.3516922126E+00    0.2472372948E+00
    0.9000000000E+03    0.3439982454E+00    0.3368319536E+00    0.2631448988E+00
    0.1100000000E+04    0.3782384759E+00    0.3231753846E+00    0.2760881008E+00
    0.1300000000E+04    0.4075759555E+00    0.3109125849E+00    0.2870293089E+00
    0.1500000000E+04    0.4328885474E+00    0.2999728374E+00    0.2965198986E+00
    0.1700000000E+04    0.4548501746E+00    0.2902162780E+00    0.3049070492E+00
    0.1900000000E+04    0.4739982426E+00    0.2814939926E+00    0.3124244358E+00
    0.2100000000E+04    0.4907698958E+00    0.2736677377E+00    0.3192373376E+00
    0.2300000000E+04    0.5055246656E+00    0.2666156268E+00    0.3254672331E+00
    0.2500000000E+04    0.5185602694E+00    0.2602326362E+00    0.3312061815E+00
    0.2700000000E+04    0.5301244358E+00    0.2544292320E+00    0.3365257116E+00
    0.2900000000E+04    0.5404241228E+00    0.2491294298E+00    0.3414825666E+00
    0.3100000000E+04    0.5496328620E+00    0.2442688181E+00    0.3461225575E+00
    0.3300000000E+04    0.5578966760E+00    0.2397927493E+00    0.3504832290E+00
    0.3500000000E+04    0.5653388783E+00    0.2356547651E+00    0.3545957546E+00
    0.3700000000E+04    0.5720639793E+00    0.2318152579E+00    0.3584863138E+00
    0.3900000000E+04    0.5781608739E+00    0.2282403501E+00    0.3621771146E+00
    0.4100000000E+04    0.5837054489E+00    0.2249009618E+00    0.3656871645E+00
    0.4300000000E+04    0.5887627204E+00    0.2217720385E+00    0.3690328623E+00
    0.4500000000E+04    0.5933885906E+00    0.2188319115E+00    0.3722284585E+00
    0.4700000000E+04    0.5976312947E+00    0.2160617696E+00    0.3752864175E+00
    0.4900000000E+04    0.6015325966E+00    0.2134452197E+00    0.3782177063E+00
    0.1000000000E+04    0.3617971302E+00    0.3298312133E+00    0.2699134452E+00
    0.3000000000E+04    0.5451551508E+00    0.2466478498E+00    0.3438396550E+00
    0.5000000000E+04    0.6033667509E+00    0.2121899894E+00    0.3796389251E+00
    0.7000000000E+04    0.6288045041E+00    0.1924711901E+00    0.4032742119E+00
    0.9000000000E+04    0.6423740996E+00    0.1790114222E+00    0.4207903021E+00
    0.1100000000E+05    0.6506001289E+00    0.1688895160E+00    0.4346157727E+00
    0.1300000000E+05    0.6560404832E+00    0.1608187912E+00    0.4459757530E+00
    0.1500000000E+05    0.6598705962E+00    0.1541310669E+00    0.4555754066E+00
    0.1700000000E+05    0.6626962835E+00    0.1484374985E+00    0.4638576983E+00
    0.1900000000E+05    0.6648578791E+00    0.1434924717E+00    0.4711188796E+00
