     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5262178531E-02    0.4725713266E-02    0.6808084843E-02
    0.3000000000E+01    0.1540976589E-01    0.1362714048E-01    0.1980762596E-01
    0.5000000000E+01    0.2508973241E-01    0.2185567508E-01    0.3204839250E-01
    0.7000000000E+01    0.3433973060E-01    0.2947601821E-01    0.4359840028E-01
    0.9000000000E+01    0.4319336085E-01    0.3654511247E-01    0.5451767578E-01
    0.1100000000E+02    0.5168070266E-01    0.4311325411E-01    0.6485940017E-01
    0.1300000000E+02    0.5982876459E-01    0.4922502066E-01    0.7467086194E-01
    0.1500000000E+02    0.6766186721E-01    0.5492004878E-01    0.8399425455E-01
    0.1700000000E+02    0.7520197024E-01    0.6023368948E-01    0.9286734764E-01
    0.1900000000E+02    0.8246895314E-01    0.6519756274E-01    0.1013240548E+00
    0.2100000000E+02    0.8948085674E-01    0.6984002887E-01    0.1093949157E+00
    0.2300000000E+02    0.9625409203E-01    0.7418659086E-01    0.1171075077E+00
    0.2500000000E+02    0.1028036211E+00    0.7826023911E-01    0.1244867987E+00
    0.2700000000E+02    0.1091431146E+00    0.8208174792E-01    0.1315554497E+00
    0.2900000000E+02    0.1152850890E+00    0.8566993130E-01    0.1383340777E+00
    0.3100000000E+02    0.1212410271E+00    0.8904186460E-01    0.1448414816E+00
    0.3300000000E+02    0.1270214831E+00    0.9221307692E-01    0.1510948401E+00
    0.3500000000E+02    0.1326361760E+00    0.9519771892E-01    0.1571098834E+00
    0.3700000000E+02    0.1380940708E+00    0.9800870931E-01    0.1629010442E+00
    0.3900000000E+02    0.1434034515E+00    0.1006578634E+00    0.1684815889E+00
    0.4100000000E+02    0.1485719855E+00    0.1031560060E+00    0.1738637348E+00
    0.4300000000E+02    0.1536067802E+00    0.1055130706E+00    0.1790587520E+00
    0.4500000000E+02    0.1585144340E+00    0.1077381879E+00    0.1840770544E+00
    0.4700000000E+02    0.1633010821E+00    0.1098397627E+00    0.1889282799E+00
    0.4900000000E+02    0.1679724368E+00    0.1118255436E+00    0.1936213622E+00
    0.1000000000E+02    0.4748106259E-01    0.3988889201E-01    0.5975764825E-01
    0.3000000000E+02    0.1182856323E+00    0.8738192448E-01    0.1416205731E+00
    0.5000000000E+02    0.1702665576E+00    0.1127772685E+00    0.1959112148E+00
    0.7000000000E+02    0.2112158770E+00    0.1272056316E+00    0.2351340393E+00
    0.9000000000E+02    0.2449595872E+00    0.1355944204E+00    0.2651444997E+00
    0.1100000000E+03    0.2736207237E+00    0.1404160333E+00    0.2890671873E+00
    0.1300000000E+03    0.2984886407E+00    0.1430253022E+00    0.3087304915E+00
    0.1500000000E+03    0.3204029722E+00    0.1442145115E+00    0.3252804891E+00
    0.1700000000E+03    0.3399417470E+00    0.1444704793E+00    0.3394749405E+00
    0.1900000000E+03    0.3575212730E+00    0.1441040619E+00    0.3518366805E+00
    0.2100000000E+03    0.3734527144E+00    0.1433198586E+00    0.3627392465E+00
    0.2300000000E+03    0.3879758992E+00    0.1422557976E+00    0.3724573711E+00
    0.2500000000E+03    0.4012804528E+00    0.1410066331E+00    0.3811981381E+00
    0.2700000000E+03    0.4135195350E+00    0.1396384183E+00    0.3891209560E+00
    0.2900000000E+03    0.4248190794E+00    0.1381977029E+00    0.3963507886E+00
    0.3100000000E+03    0.4352841963E+00    0.1367175367E+00    0.4029871682E+00
    0.3300000000E+03    0.4450037336E+00    0.1352214798E+00    0.4091104911E+00
    0.3500000000E+03    0.4540536037E+00    0.1337263338E+00    0.4147865094E+00
    0.3700000000E+03    0.4624992636E+00    0.1322440359E+00    0.4200696001E+00
    0.3900000000E+03    0.4703976019E+00    0.1307829912E+00    0.4250051843E+00
    0.4100000000E+03    0.4777983982E+00    0.1293490222E+00    0.4296315459E+00
    0.4300000000E+03    0.4847454708E+00    0.1279460540E+00    0.4339812188E+00
    0.4500000000E+03    0.4912775933E+00    0.1265766128E+00    0.4380820572E+00
    0.4700000000E+03    0.4974292334E+00    0.1252421924E+00    0.4419580723E+00
    0.4900000000E+03    0.5032311584E+00    0.1239435247E+00    0.4456300925E+00
