     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.5278248052E-02    0.1569541239E-02    0.1353336676E-01
    0.3000000000E+01    0.1554646227E-01    0.4494946430E-02    0.3892087050E-01
    0.5000000000E+01    0.2544909238E-01    0.7162908090E-02    0.6229463148E-01
    0.7000000000E+01    0.3500714671E-01    0.9602085233E-02    0.8388821511E-01
    0.9000000000E+01    0.4424002283E-01    0.1183703659E-01    0.1039002912E+00
    0.1100000000E+02    0.5316565839E-01    0.1388894012E-01    0.1225009225E+00
    0.1300000000E+02    0.6180066555E-01    0.1577616422E-01    0.1398365404E+00
    0.1500000000E+02    0.7016045083E-01    0.1751472551E-01    0.1560339166E+00
    0.1700000000E+02    0.7825932234E-01    0.1911865873E-01    0.1712033597E+00
    0.1900000000E+02    0.8611058583E-01    0.2060031802E-01    0.1854413071E+00
    0.2100000000E+02    0.9372663089E-01    0.2197062410E-01    0.1988324423E+00
    0.2300000000E+02    0.1011190085E+00    0.2323926856E-01    0.2114514355E+00
    0.2500000000E+02    0.1082985008E+00    0.2441488356E-01    0.2233643839E+00
    0.2700000000E+02    0.1152751842E+00    0.2550518395E-01    0.2346300093E+00
    0.2900000000E+02    0.1220584862E+00    0.2651708673E-01    0.2453006616E+00
    0.3100000000E+02    0.1286572372E+00    0.2745681202E-01    0.2554231616E+00
    0.3300000000E+02    0.1350797168E+00    0.2832996903E-01    0.2650395138E+00
    0.3500000000E+02    0.1413336967E+00    0.2914162929E-01    0.2741875115E+00
    0.3700000000E+02    0.1474264791E+00    0.2989638959E-01    0.2829012531E+00
    0.3900000000E+02    0.1533649318E+00    0.3059842613E-01    0.2912115835E+00
    0.4100000000E+02    0.1591555203E+00    0.3125154136E-01    0.2991464746E+00
    0.4300000000E+02    0.1648043371E+00    0.3185920464E-01    0.3067313529E+00
    0.4500000000E+02    0.1703171286E+00    0.3242458762E-01    0.3139893830E+00
    0.4700000000E+02    0.1756993190E+00    0.3295059523E-01    0.3209417151E+00
    0.4900000000E+02    0.1809560337E+00    0.3343989283E-01    0.3276076993E+00
    0.1000000000E+02    0.4874017782E-01    0.1288466131E-01    0.1133673824E+00
    0.3000000000E+02    0.1253804007E+00    0.2699560758E-01    0.2504277001E+00
    0.5000000000E+02    0.1835388624E+00    0.3367154870E-01    0.3308389124E+00
    0.7000000000E+02    0.2296559666E+00    0.3687761404E-01    0.3840381779E+00
    0.9000000000E+02    0.2674043770E+00    0.3827657656E-01    0.4220165313E+00
    0.1100000000E+03    0.2990437248E+00    0.3867462652E-01    0.4505915654E+00
    0.1300000000E+03    0.3260500884E+00    0.3849982076E-01    0.4729347011E+00
    0.1500000000E+03    0.3494353894E+00    0.3799378913E-01    0.4909258294E+00
    0.1700000000E+03    0.3699212914E+00    0.3729886647E-01    0.5057520232E+00
    0.1900000000E+03    0.3880395451E+00    0.3650141072E-01    0.5182009246E+00
    0.2100000000E+03    0.4041927918E+00    0.3565483499E-01    0.5288163991E+00
    0.2300000000E+03    0.4186929799E+00    0.3479250872E-01    0.5379865032E+00
    0.2500000000E+03    0.4317865323E+00    0.3393528990E-01    0.5459958283E+00
    0.2700000000E+03    0.4436713626E+00    0.3309607238E-01    0.5530580131E+00
    0.2900000000E+03    0.4545087052E+00    0.3228260744E-01    0.5593366840E+00
    0.3100000000E+03    0.4644315430E+00    0.3149929421E-01    0.5649593685E+00
    0.3300000000E+03    0.4735507450E+00    0.3074833681E-01    0.5700269928E+00
    0.3500000000E+03    0.4819596214E+00    0.3003050347E-01    0.5746205195E+00
    0.3700000000E+03    0.4897373648E+00    0.2934563037E-01    0.5788056848E+00
    0.3900000000E+03    0.4969516892E+00    0.2869295886E-01    0.5826364421E+00
    0.4100000000E+03    0.5036608823E+00    0.2807136269E-01    0.5861575083E+00
    0.4300000000E+03    0.5099154215E+00    0.2747950129E-01    0.5894062736E+00
    0.4500000000E+03    0.5157592607E+00    0.2691592324E-01    0.5924142544E+00
    0.4700000000E+03    0.5212308655E+00    0.2637913566E-01    0.5952082125E+00
    0.4900000000E+03    0.5263640528E+00    0.2586765031E-01    0.5978110257E+00
    0.1000000000E+03    0.2838817749E+00    0.3856809359E-01    0.4372405799E+00
    0.3000000000E+03    0.4595770493E+00    0.3188700308E-01    0.5622231821E+00
    0.5000000000E+03    0.5288132085E+00    0.2562093976E-01    0.5990470121E+00
    0.7000000000E+03    0.5657092438E+00    0.2169725545E-01    0.6173206642E+00
    0.9000000000E+03    0.5884502147E+00    0.1907434800E-01    0.6284361700E+00
    0.1100000000E+04    0.6037916270E+00    0.1719724854E-01    0.6359917875E+00
    0.1300000000E+04    0.6148046846E+00    0.1578046161E-01    0.6415020566E+00
    0.1500000000E+04    0.6230779973E+00    0.1466678945E-01    0.6457211578E+00
    0.1700000000E+04    0.6295122350E+00    0.1376348429E-01    0.6490691150E+00
    0.1900000000E+04    0.6346545642E+00    0.1301248958E-01    0.6517994214E+00
    0.2100000000E+04    0.6388558608E+00    0.1237563042E-01    0.6540746343E+00
    0.2300000000E+04    0.6423511339E+00    0.1182675555E-01    0.6560040695E+00
    0.2500000000E+04    0.6453035232E+00    0.1134732458E-01    0.6576641063E+00
    0.2700000000E+04    0.6478297220E+00    0.1092380535E-01    0.6591098187E+00
    0.2900000000E+04    0.6500153521E+00    0.1054607286E-01    0.6603819800E+00
    0.3100000000E+04    0.6519246266E+00    0.1020638741E-01    0.6615114611E+00
    0.3300000000E+04    0.6536066275E+00    0.9898721536E-02    0.6625220915E+00
    0.3500000000E+04    0.6550995021E+00    0.9618303962E-02    0.6634325769E+00
    0.3700000000E+04    0.6564333391E+00    0.9361303057E-02    0.6642578192E+00
    0.3900000000E+04    0.6576321845E+00    0.9124602168E-02    0.6650098463E+00
    0.4100000000E+04    0.6587154824E+00    0.8905637075E-02    0.6656984800E+00
    0.4300000000E+04    0.6596991235E+00    0.8702276305E-02    0.6663318247E+00
    0.4500000000E+04    0.6605962190E+00    0.8512731609E-02    0.6669166314E+00
    0.4700000000E+04    0.6614176823E+00    0.8335490032E-02    0.6674585716E+00
    0.4900000000E+04    0.6621726695E+00    0.8169261700E-02    0.6679624474E+00
    0.1000000000E+04    0.5968043079E+00    0.1806454827E-01    0.6325382370E+00
    0.3000000000E+04    0.6510011686E+00    0.1037188493E-01    0.6609629273E+00
    0.5000000000E+04    0.6625277007E+00    0.8089925233E-02    0.6682014148E+00
    0.7000000000E+04    0.6675095491E+00    0.6879638890E-02    0.6717193994E+00
    0.9000000000E+04    0.6702852353E+00    0.6097559359E-02    0.6738577785E+00
    0.1100000000E+05    0.6720540970E+00    0.5537865383E-02    0.6753190378E+00
    0.1300000000E+05    0.6732797792E+00    0.5111332228E-02    0.6763926524E+00
    0.1500000000E+05    0.6741791948E+00    0.4772079782E-02    0.6772213820E+00
    0.1700000000E+05    0.6748673456E+00    0.4493746743E-02    0.6778844115E+00
    0.1900000000E+05    0.6754108727E+00    0.4259950467E-02    0.6784294835E+00
    0.2100000000E+05    0.6758510556E+00    0.4059895173E-02    0.6788872389E+00
    0.2300000000E+05    0.6762148284E+00    0.3886135268E-02    0.6792783233E+00
    0.2500000000E+05    0.6765205128E+00    0.3733345105E-02    0.6796171995E+00
    0.2700000000E+05    0.6767810054E+00    0.3597599948E-02    0.6799143286E+00
    0.2900000000E+05    0.6770056476E+00    0.3475934483E-02    0.6801774813E+00
    0.3100000000E+05    0.6772013716E+00    0.3366060459E-02    0.6804125620E+00
    0.3300000000E+05    0.6773734299E+00    0.3266179780E-02    0.6806241448E+00
    0.3500000000E+05    0.6775258753E+00    0.3174857082E-02    0.6808158337E+00
    0.3700000000E+05    0.6776618850E+00    0.3090930637E-02    0.6809905103E+00
    0.3900000000E+05    0.6777839846E+00    0.3013448644E-02    0.6811505091E+00
    0.4100000000E+05    0.6778942075E+00    0.2941622780E-02    0.6812977433E+00
    0.4300000000E+05    0.6779942086E+00    0.2874793736E-02    0.6814337974E+00
    0.4500000000E+05    0.6780853494E+00    0.2812405242E-02    0.6815599958E+00
    0.4700000000E+05    0.6781687592E+00    0.2753984223E-02    0.6816774551E+00
    0.4900000000E+05    0.6782453836E+00    0.2699125431E-02    0.6817871240E+00
    0.1000000000E+05    0.6712578787E+00    0.5796964852E-02    0.6746498942E+00
    0.3000000000E+05    0.6771067633E+00    0.3419645689E-02    0.6802982185E+00
    0.5000000000E+05    0.6782814053E+00    0.2672920762E-02    0.6818392954E+00
    0.7000000000E+05    0.6787864025E+00    0.2271742613E-02    0.6826206963E+00
    0.9000000000E+05    0.6790677434E+00    0.2011581709E-02    0.6831100950E+00
    0.1100000000E+06    0.6792472397E+00    0.1825250200E-02    0.6834522609E+00
    0.1300000000E+06    0.6793718046E+00    0.1683277141E-02    0.6837083085E+00
    0.1500000000E+06    0.6794633584E+00    0.1570419562E-02    0.6839089791E+00
    0.1700000000E+06    0.6795335200E+00    0.1477892580E-02    0.6840716104E+00
    0.1900000000E+06    0.6795890238E+00    0.1400228016E-02    0.6842068074E+00
    0.2100000000E+06    0.6796340433E+00    0.1333819701E-02    0.6843214625E+00
    0.2300000000E+06    0.6796713031E+00    0.1276179827E-02    0.6844202724E+00
    0.2500000000E+06    0.6797026582E+00    0.1225528934E-02    0.6845065602E+00
    0.2700000000E+06    0.6797294149E+00    0.1180555887E-02    0.6845827518E+00
    0.2900000000E+06    0.6797525202E+00    0.1140270355E-02    0.6846506642E+00
    0.3100000000E+06    0.6797726775E+00    0.1103908401E-02    0.6847116886E+00
    0.3300000000E+06    0.6797904199E+00    0.1070869966E-02    0.6847669104E+00
    0.3500000000E+06    0.6798061592E+00    0.1040676244E-02    0.6848171903E+00
    0.3700000000E+06    0.6798202184E+00    0.1012939873E-02    0.6848632208E+00
    0.3900000000E+06    0.6798328545E+00    0.9873436263E-03    0.6849055661E+00
    0.4100000000E+06    0.6798442745E+00    0.9636248732E-03    0.6849446910E+00
    0.4300000000E+06    0.6798546469E+00    0.9415640571E-03    0.6849809825E+00
    0.4500000000E+06    0.6798641107E+00    0.9209760105E-03    0.6850147656E+00
    0.4700000000E+06    0.6798727809E+00    0.9017033212E-03    0.6850463154E+00
    0.4900000000E+06    0.6798807541E+00    0.8836111985E-03    0.6850758667E+00
    0.1000000000E+06    0.6791664118E+00    0.1911511393E-02    0.6832947216E+00
    0.3000000000E+06    0.6797629307E+00    0.1121639700E-02    0.6846819635E+00
