     Pressure (Pa)     22mC5-400 (mol/kg)     2mC6-400 (mol/kg)     C7-400 (mol/kg)
    0.1000000000E+01    0.2108197610E-02    0.7832785358E-02    0.1012368094E-01
    0.3000000000E+01    0.6192684919E-02    0.2235846318E-01    0.2897838405E-01
    0.5000000000E+01    0.1011283799E-01    0.3553451157E-01    0.4619080620E-01
    0.7000000000E+01    0.1388122318E-01    0.4753416774E-01    0.6197815831E-01
    0.9000000000E+01    0.1750911068E-01    0.5850192266E-01    0.7652049493E-01
    0.1100000000E+02    0.2100663930E-01    0.6855931634E-01    0.8996836533E-01
    0.1300000000E+02    0.2438295668E-01    0.7780937323E-01    0.1024486458E+00
    0.1500000000E+02    0.2764633899E-01    0.8634003830E-01    0.1140690384E+00
    0.1700000000E+02    0.3080429365E-01    0.9422686842E-01    0.1249215802E+00
    0.1900000000E+02    0.3386364772E-01    0.1015351620E+00    0.1350854062E+00
    0.2100000000E+02    0.3683062436E-01    0.1083216602E+00    0.1446289471E+00
    0.2300000000E+02    0.3971090910E-01    0.1146359170E+00    0.1536116910E+00
    0.2500000000E+02    0.4250970749E-01    0.1205214123E+00    0.1620856077E+00
    0.2700000000E+02    0.4523179553E-01    0.1260164625E+00    0.1700963077E+00
    0.2900000000E+02    0.4788156373E-01    0.1311549704E+00    0.1776839938E+00
    0.3100000000E+02    0.5046305590E-01    0.1359670474E+00    0.1848842450E+00
    0.3300000000E+02    0.5298000323E-01    0.1404795325E+00    0.1917286680E+00
    0.3500000000E+02    0.5543585448E-01    0.1447164271E+00    0.1982454415E+00
    0.3700000000E+02    0.5783380266E-01    0.1486992623E+00    0.2044597723E+00
    0.3900000000E+02    0.6017680872E-01    0.1524474102E+00    0.2103942809E+00
    0.4100000000E+02    0.6246762266E-01    0.1559783485E+00    0.2160693277E+00
    0.4300000000E+02    0.6470880235E-01    0.1593078875E+00    0.2215032915E+00
    0.4500000000E+02    0.6690273030E-01    0.1624503645E+00    0.2267128069E+00
    0.4700000000E+02    0.6905162881E-01    0.1654188115E+00    0.2317129690E+00
    0.4900000000E+02    0.7115757338E-01    0.1682251009E+00    0.2365175091E+00
    0.1000000000E+02    0.1927357639E-01    0.6363758610E-01    0.8337281208E-01
    0.3000000000E+02    0.4918060417E-01    0.1336000641E+00    0.1813304871E+00
    0.5000000000E+02    0.7219504944E-01    0.1695708609E+00    0.2388503769E+00
    0.7000000000E+02    0.9110003452E-01    0.1901601343E+00    0.2777600979E+00
    0.9000000000E+02    0.1073055555E+00    0.2025911694E+00    0.3063954090E+00
    0.1100000000E+03    0.1216110236E+00    0.2102471192E+00    0.3286743890E+00
    0.1300000000E+03    0.1345080376E+00    0.2149139427E+00    0.3467014169E+00
    0.1500000000E+03    0.1463180996E+00    0.2176167961E+00    0.3617175524E+00
    0.1700000000E+03    0.1572618740E+00    0.2189818826E+00    0.3745073112E+00
    0.1900000000E+03    0.1674968268E+00    0.2194105521E+00    0.3855939155E+00
    0.2100000000E+03    0.1771389874E+00    0.2191700780E+00    0.3953415246E+00
    0.2300000000E+03    0.1862761821E+00    0.2184440775E+00    0.4040125476E+00
    0.2500000000E+03    0.1949764284E+00    0.2173619874E+00    0.4118016034E+00
    0.2700000000E+03    0.2032934526E+00    0.2160170404E+00    0.4188565824E+00
    0.2900000000E+03    0.2112704291E+00    0.2144776260E+00    0.4252922217E+00
    0.3100000000E+03    0.2189425823E+00    0.2127946936E+00    0.4311991452E+00
    0.3300000000E+03    0.2263390406E+00    0.2110067038E+00    0.4366500578E+00
    0.3500000000E+03    0.2334841833E+00    0.2091430180E+00    0.4417040944E+00
    0.3700000000E+03    0.2403986383E+00    0.2072262658E+00    0.4464099403E+00
    0.3900000000E+03    0.2471000322E+00    0.2052740288E+00    0.4508081149E+00
    0.4100000000E+03    0.2536035638E+00    0.2033000570E+00    0.4549326701E+00
    0.4300000000E+03    0.2599224468E+00    0.2013151611E+00    0.4588124746E+00
    0.4500000000E+03    0.2660682573E+00    0.1993278744E+00    0.4624721977E+00
    0.4700000000E+03    0.2720512082E+00    0.1973449512E+00    0.4659330730E+00
    0.4900000000E+03    0.2778803691E+00    0.1953717444E+00    0.4692134977E+00
    0.1000000000E+03    0.1146599429E+00    0.2068802374E+00    0.3181705370E+00
    0.3000000000E+03    0.2151426630E+00    0.2136514488E+00    0.4283068670E+00
    0.5000000000E+03    0.2807398442E+00    0.1943901472E+00    0.4707911336E+00
